job_id,title,seniority,company,industry,company_size,location,posted_date,listing_age_days,salary,salary_missing,repost_count,repost_interval_days,company_open_roles,company_closed_roles,closure_ratio,hiring_velocity,role_recycling_score,engagement_latency,status,is_ghost,listing_longevity_ratio,open_close_ratio
AC655300,Financial Analyst,Principal,Catalyst Capital,Retail,enterprise,"Denver, CO",02-02-2026,26,206283,0,0,0,17,17,1,1.42,0.2671,2,open,0,0.8667,1
16B9C2D6,Cloud Architect,Junior,Grid Systems,Retail,mid,"Berlin, DE",02-09-2025,179,,1,7,17,48,0,0,4,0.8315,20,open,1,5.9667,96
C22ACCA7,Operations Manager,Senior,Jade Innovations,Technology,startup,"Phoenix, AZ",28-12-2025,62,150755,0,7,18,28,4,0.1429,2.33,0.7596,25,open,1,2.0667,7
A5A00B8E,Software Engineer,Lead,Prism Innovations,Retail,enterprise,"Atlanta, GA",27-06-2025,246,175321,0,12,10,35,0,0,2.92,0.7165,41,open,1,8.2,70
AC189AD3,Backend Developer,Senior,Jade Innovations,Technology,startup,"London, UK",21-11-2025,99,116701,0,6,19,46,0,0,3.83,0.8885,17,open,1,3.3,92
F735AC5F,UX Designer,Director,Meridian Analytics,Media,enterprise,"Boston, MA",06-02-2026,22,226129,0,0,0,10,20,1,0.83,0.1294,4,closed,0,0.7333,0.5
FA47FD39,Marketing Manager,Intern,Catalyst Studio,Logistics,startup,"Toronto, CA",12-08-2025,200,,1,9,8,22,3,0.1364,1.83,0.8569,25,open,1,6.6667,7.3333
B63103DF,Software Engineer,Principal,Catalyst Platforms,Media,mid,"Dallas, TX",07-02-2026,21,206663,0,0,0,4,24,1,0.33,0.2058,10,open,0,0.7,0.1667
34AB36EF,Marketing Manager,Senior,Quark Works,Retail,mid,"San Francisco, CA",09-02-2026,19,120222,0,1,42,4,12,1,0.33,0.3213,8,open,0,0.6333,0.3333
9406B8AA,Scrum Master,Intern,Helix Labs,Media,mid,Remote,31-01-2026,28,58519,0,1,42,20,22,1,1.67,0.3118,9,closed,0,0.9333,0.9091
48C43A54,Cloud Architect,Director,Echo Analytics,Media,mid,"Berlin, DE",23-01-2026,36,207066,0,1,39,2,10,1,0.17,0.0026,10,open,0,1.2,0.2
FE98A8E8,UX Designer,Director,Catalyst Studio,Logistics,startup,"Phoenix, AZ",15-09-2025,166,,1,9,8,46,0,0,3.83,0.9857,14,open,1,5.5333,92
8083AF95,Operations Manager,Director,Cascade Works,Logistics,startup,Remote,03-10-2025,148,234545,0,11,9,15,3,0.2,1.25,0.9717,42,open,1,4.9333,5
5799DD88,Product Manager,Principal,Vertex Consulting,Finance,startup,"San Francisco, CA",15-02-2026,13,184588,0,1,82,2,6,1,0.17,0.2142,5,open,0,0.4333,0.3333
0BE9688B,Platform Engineer,Senior,Ridge Works,Logistics,mid,"Toronto, CA",14-01-2026,45,132580,0,1,61,12,19,1,1,0.3314,6,closed,0,1.5,0.6316
0B49BB58,Data Scientist,Principal,Helix Intelligence,Retail,enterprise,"Miami, FL",21-02-2026,7,181550,0,1,83,10,13,1,0.83,0.2334,5,closed,0,0.2333,0.7692
A6B12C98,Product Manager,Senior,Helix Ventures,Retail,enterprise,"Atlanta, GA",24-01-2026,35,154311,0,0,0,15,23,1,1.25,0.3005,3,closed,0,1.1667,0.6522
9ABF5783,Platform Engineer,Mid-level,Helix Intelligence,Retail,enterprise,"Toronto, CA",13-02-2026,15,,1,1,60,11,16,1,0.92,0.2543,6,open,0,0.5,0.6875
5E81E10F,DevOps Engineer,Senior,Kore Innovations,Consulting,startup,"Phoenix, AZ",03-02-2026,25,118218,0,0,0,6,11,1,0.5,0.168,5,open,0,0.8333,0.5455
610D5A49,Product Manager,Principal,Ridge Works,Logistics,mid,"Miami, FL",17-02-2026,11,,1,0,0,8,16,1,0.67,0.3412,2,closed,0,0.3667,0.5
594CA4AE,Data Engineer,Intern,Catalyst Group,Technology,mid,"Phoenix, AZ",21-02-2026,7,38220,0,1,81,17,18,1,1.42,0.1676,3,closed,0,0.2333,0.9444
90591DF4,Business Analyst,Lead,Arch Dynamics,Healthcare,enterprise,"Miami, FL",13-02-2026,15,169071,0,0,0,16,10,0.625,1.33,0.3426,9,open,0,0.5,1.6
CE46C85E,Technical Lead,Director,Cipher Intelligence,Education,startup,"Seattle, WA",24-07-2025,219,203721,0,4,17,33,2,0.0606,2.75,0.8174,39,open,1,7.3,16.5
830DC82C,Business Analyst,Mid-level,Neon Partners,Healthcare,startup,"Atlanta, GA",17-11-2025,103,,1,3,11,54,3,0.0556,4.5,0.7846,12,open,1,3.4333,18
3047DA1D,Full Stack Developer,Lead,Pulse Technologies,Media,mid,"Chicago, IL",14-02-2026,29,,1,2,73,10,9,0.9,0.83,0.323513315,6,closed,0,0.9667,1.1111
34AA4574,Security Engineer,Junior,Helix Works,Consulting,mid,"Atlanta, GA",02-04-2025,332,66250,0,8,18,45,1,0.131112423,3.75,0.7087,20,open,1,11.0667,45
CD923FA0,Operations Manager,Senior,Jade Capital,Media,startup,"Dallas, TX",08-02-2026,20,122308,0,0,0,20,18,0.9,1.67,0.2721,4,closed,0,0.6667,1.1111
0326C640,Cloud Architect,Intern,Catalyst Innovations,Media,startup,"New York, NY",30-12-2025,60,,1,11,20,23,2,0.087,1.92,0.8907,41,closed,1,2,11.5
B5D2D5AB,UX Designer,Principal,Flux Labs,Retail,startup,"Austin, TX",25-02-2026,3,177791,0,1,70,5,15,1,0.42,0.3397,1,open,0,0.1,0.3333
B25229DE,Frontend Developer,Intern,Neon Dynamics,Technology,startup,"Denver, CO",19-10-2025,132,41696,0,6,9,20,1,0.05,1.67,0.8276,37,open,1,4.4,20
28602AF8,Marketing Manager,Lead,Arch Group,Manufacturing,enterprise,"Chicago, IL",06-12-2025,84,,1,9,11,59,3,0.0508,4.92,0.9451,16,open,1,2.8,19.6667
B7FF8D6C,QA Engineer,Intern,Orion Works,Retail,mid,"Seattle, WA",14-01-2026,45,57289,0,0,0,17,21,1,1.42,0.2508,4,closed,0,1.5,0.8095
821F98CE,Business Analyst,Mid-level,Pulse Technologies,Media,mid,"Berlin, DE",02-02-2026,45,116787,0,2,0,20,7,0.35,1.67,0.196824878,9,open,0,1.5,2.8571
4AD2961E,Data Scientist,Junior,Helix Digital,Logistics,enterprise,Remote,30-01-2026,29,57493,0,0,0,14,5,0.3571,1.17,0.1873,9,closed,0,0.9667,2.8
8D13EF30,Scrum Master,Senior,Lynx Intelligence,Retail,startup,"Miami, FL",22-02-2026,6,122623,0,0,0,16,19,1,1.33,0.2625,7,open,0,0.2,0.8421
E8AB38A9,UX Designer,Intern,Neon Digital,Consulting,enterprise,"San Francisco, CA",31-03-2025,334,54756,0,6,7,32,3,0.0938,2.67,0.9558,22,open,1,11.1333,10.6667
366BC477,Marketing Manager,Intern,Monolith Studio,Retail,mid,Remote,18-06-2025,255,44010,0,9,9,37,1,0.027,3.08,0.8061,19,open,1,8.5,37
BEB36464,Backend Developer,Senior,Ridge Works,Logistics,mid,"Austin, TX",03-02-2026,25,135752,0,1,67,19,25,1,1.58,0.2233,1,open,0,0.8333,0.76
1ACB1A20,Cloud Architect,Junior,Forge Dynamics,Finance,startup,"Phoenix, AZ",29-01-2026,30,77844,0,0,0,14,7,0.5,1.17,0.072,7,open,0,1,2
65D4F98C,Marketing Manager,Mid-level,Opus Consulting,Education,mid,Remote,05-02-2026,23,112017,0,1,68,7,21,1,0.58,0.1881,8,closed,0,0.7667,0.3333
CB87ACC9,ML Engineer,Lead,Nova Dynamics,Technology,enterprise,"Boston, MA",14-01-2026,45,144551,0,1,36,19,8,0.4211,1.58,0.2752,6,open,0,1.5,2.375
956371D2,Data Scientist,Principal,Forge Intelligence,Finance,startup,"San Francisco, CA",12-02-2026,16,165573,0,1,89,12,25,1,1,0.2752,5,open,0,0.5333,0.48
CBFD5D3A,Operations Manager,Director,Cascade Analytics,Education,mid,"Denver, CO",30-08-2025,182,187217,0,5,11,50,0,0,4.17,0.9973,17,open,1,6.0667,100
7878715D,Site Reliability Engineer,Senior,Meridian Capital,Retail,mid,"Los Angeles, CA",05-07-2025,238,133505,0,9,13,19,4,0.2105,1.58,0.8954,45,open,1,7.9333,4.75
D9E315A8,Data Analyst,Lead,Forge Partners,Manufacturing,enterprise,"Seattle, WA",05-02-2026,23,169730,0,1,74,5,12,1,0.42,0.292,4,closed,0,0.7667,0.4167
7984A46F,Operations Manager,Director,Pulse Technologies,Media,mid,"Miami, FL",24-01-2026,46,242331,0,2,46,17,22,1,1.42,0.219429983,8,open,0,1.5333,0.7727
A061732C,Marketing Manager,Senior,Axiom Labs,Logistics,enterprise,"Austin, TX",06-08-2025,206,127602,0,6,10,25,3,0.12,2.08,0.8537,16,open,1,6.8667,8.3333
25D1F7BA,Software Engineer,Principal,Vertex Partners,Logistics,enterprise,"Miami, FL",20-01-2026,39,168696,0,0,0,6,5,0.8333,0.5,0.3084,6,closed,0,1.3,1.2
75D14929,ML Engineer,Principal,Ionic Consulting,Finance,startup,"Phoenix, AZ",23-04-2025,311,,1,4,20,15,4,0.2667,1.25,0.8042,21,closed,1,10.3667,3.75
B80829D6,Data Scientist,Junior,Monolith Consulting,Finance,mid,"Atlanta, GA",22-01-2026,63,67924,0,2,0,12,13,1,1,0.592954754,8,open,0,2.1,0.9231
58C9176B,Sales Executive,Principal,Neon Partners,Healthcare,startup,"New York, NY",27-02-2026,23,187136,0,3,49,16,6,0.375,1.33,0.315413124,5,closed,0,0.7667,2.6667
05581AD8,Technical Lead,Principal,Flux Ventures,Consulting,startup,"Chicago, IL",13-02-2026,15,190831,0,1,69,10,7,0.7,0.83,0.1166,8,closed,0,0.5,1.4286
7CDC865D,Technical Lead,Lead,Monolith Ventures,Education,enterprise,"Atlanta, GA",19-01-2026,40,149649,0,1,51,2,22,1,0.17,0.2067,6,closed,0,1.3333,0.0909
93564300,Software Engineer,Junior,Cipher Intelligence,Education,startup,"Los Angeles, CA",12-08-2025,200,,1,5,11,17,4,0.2353,1.42,0.9093,35,open,1,6.6667,4.25
BE5E6FFC,Site Reliability Engineer,Principal,Meridian Collective,Retail,mid,"Austin, TX",16-03-2025,349,208888,0,12,16,26,0,0,2.17,0.6946,24,open,1,11.6333,52
0106654E,Site Reliability Engineer,Principal,Ridge Systems,Retail,enterprise,"Berlin, DE",05-02-2026,23,176115,0,0,0,15,24,1,1.25,0.2439,3,open,0,0.7667,0.625
EA57B0E6,ML Engineer,Mid-level,Jade Capital,Media,startup,Remote,28-01-2026,31,101502,0,0,0,18,10,0.5556,1.5,0.0018,2,closed,0,1.0333,1.8
1BA20EAE,Frontend Developer,Principal,Helix Works,Consulting,mid,"Seattle, WA",07-03-2025,358,189716,0,10,8,47,3,0.0638,3.92,0.8296,39,open,1,11.9333,15.6667
DB096DA6,Product Manager,Junior,Axiom Labs,Logistics,enterprise,"Denver, CO",26-12-2025,64,,1,12,12,45,4,0.0889,3.75,0.8154,12,open,1,2.1333,11.25
A4597FCC,Data Engineer,Senior,Helix Works,Consulting,mid,"Phoenix, AZ",07-04-2025,327,,1,9,12,17,4,0.2353,1.42,0.9263,34,open,1,10.9,4.25
5101F2D1,DevOps Engineer,Principal,Quark Works,Retail,mid,"London, UK",25-01-2026,34,183722,0,1,57,10,6,0.6,0.83,0.0615,4,closed,0,1.1333,1.6667
F2AFEE21,Frontend Developer,Director,Quark Consulting,Finance,mid,"Denver, CO",23-01-2026,36,205862,0,0,0,20,19,0.95,1.67,0.1988,2,open,0,1.2,1.0526
71EF425B,QA Engineer,Lead,Prism Dynamics,Technology,enterprise,"Atlanta, GA",13-02-2026,15,151156,0,1,53,3,16,1,0.25,0.2554,9,closed,0,0.5,0.1875
14C93FFB,Cloud Architect,Director,Helix Digital,Logistics,enterprise,Remote,30-01-2026,29,,1,1,66,5,17,1,0.42,0.0873,10,closed,0,0.9667,0.2941
316FFD3F,Software Engineer,Senior,Monolith Analytics,Media,enterprise,"London, UK",14-05-2025,290,,1,12,14,33,0,0,2.75,0.896,39,open,1,9.6667,66
6FD1F52A,UX Designer,Junior,Echo Innovations,Education,startup,"Boston, MA",04-02-2026,38,80246,0,1,0,9,23,1,0.75,0.269018686,7,open,0,1.2667,0.3913
BCCAAC51,Data Analyst,Junior,Orion Systems,Healthcare,enterprise,"Austin, TX",20-09-2025,161,63481,0,9,12,58,0,0,4.83,0.6576,14,open,1,5.3667,116
7BA532CC,Frontend Developer,Intern,Cipher Intelligence,Education,startup,"Los Angeles, CA",05-02-2026,42,53524,0,3,48,5,22,1,0.42,0.456223826,9,closed,0,1.4,0.2273
AF5874FC,Business Analyst,Mid-level,Prism Networks,Education,enterprise,"Atlanta, GA",31-01-2026,28,,1,1,38,14,6,0.4286,1.17,0.0862,3,open,0,0.9333,2.3333
5F1A19A9,QA Engineer,Lead,Monolith Ventures,Education,enterprise,"Austin, TX",23-02-2026,5,140214,0,1,37,14,22,1,1.17,0.0661,5,closed,0,0.1667,0.6364
718D20BA,Platform Engineer,Lead,Forge Global,Logistics,startup,"Toronto, CA",06-10-2025,145,,1,4,14,44,4,0.199420112,3.67,0.7017,37,closed,1,4.8333,11
E3068434,Sales Executive,Lead,Forge Partners,Manufacturing,enterprise,"London, UK",21-01-2026,38,169549,0,0,0,9,13,1,0.75,0.0792,5,closed,0,1.2667,0.6923
2D7D49AB,DevOps Engineer,Senior,Ionic Consulting,Finance,startup,"Atlanta, GA",31-05-2025,273,,1,9,9,16,2,0.125,1.33,0.6539,29,open,1,9.1,8
701ED304,Site Reliability Engineer,Lead,Cascade Works,Logistics,startup,"London, UK",02-03-2025,363,,1,3,14,22,2,0.0909,1.83,0.8837,16,open,1,12.1,11
7B84C073,Operations Manager,Principal,Ionic Partners,Retail,mid,"Austin, TX",18-05-2025,286,179761,0,8,21,56,3,0.0536,4.67,0.6629,31,open,1,9.5333,18.6667
5608754F,Cloud Architect,Junior,Synapse Collective,Manufacturing,startup,"San Francisco, CA",09-04-2025,325,,1,12,15,27,3,0.1111,2.25,0.9243,25,open,1,10.8333,9
17378D8C,Data Scientist,Senior,Flux Partners,Technology,enterprise,"Seattle, WA",27-01-2026,32,120857,0,0,0,6,12,1,0.5,0.2187,2,open,0,1.0667,0.5
AA76D818,Software Engineer,Lead,Meridian Capital,Retail,mid,Remote,06-11-2025,114,153100,0,3,13,24,0,0,2,0.9126,20,closed,1,3.8,48
8D567993,Operations Manager,Mid-level,Monolith Partners,Manufacturing,startup,Remote,25-02-2026,3,,1,1,71,17,17,1,1.42,0.096,1,closed,0,0.1,1
CACFBE57,Technical Lead,Lead,Horizon Works,Healthcare,startup,"Denver, CO",18-02-2026,10,144620,0,1,64,19,17,0.8947,1.58,0.3039,4,closed,0,0.3333,1.1176
9F178E97,Data Engineer,Principal,Helix Ventures,Retail,enterprise,"New York, NY",31-01-2026,28,167909,0,1,83,2,24,1,0.17,0.3009,10,open,0,0.9333,0.0833
496AF535,Cloud Architect,Intern,Forge Partners,Manufacturing,enterprise,Remote,28-01-2026,31,48548,0,1,34,9,5,0.5556,0.75,0.2676,7,closed,0,1.0333,1.8
F521375B,UX Designer,Senior,Orion Works,Retail,mid,"San Francisco, CA",08-02-2026,20,126177,0,1,50,19,11,0.5789,1.58,0.2418,7,closed,0,0.6667,1.7273
6F0E348C,Business Analyst,Director,Arch Dynamics,Healthcare,enterprise,"Phoenix, AZ",21-01-2026,38,,1,0,0,6,25,1,0.5,0.1534,5,open,0,1.2667,0.24
782D5CF5,Cloud Architect,Junior,Ionic Analytics,Manufacturing,enterprise,"Austin, TX",09-10-2025,142,63979,0,10,17,35,3,0.0857,2.92,0.9381,41,open,1,4.7333,11.6667
D4B275B7,Software Engineer,Principal,Arch Group,Manufacturing,enterprise,"Miami, FL",13-08-2025,199,184603,0,10,14,29,2,0.069,2.42,0.715,34,open,1,6.6333,14.5
A44F9CBC,DevOps Engineer,Principal,Pinnacle Technologies,Retail,startup,"Los Angeles, CA",13-07-2025,230,171510,0,8,13,51,4,0.0784,4.25,0.7657,31,closed,1,7.6667,12.75
A26F2C0B,Technical Lead,Junior,Monolith Studio,Retail,mid,Remote,27-04-2025,307,,1,10,16,41,1,0.0244,3.42,0.8276,36,open,1,10.2333,41
3103AF08,Sales Executive,Director,Pulse Dynamics,Technology,startup,"Seattle, WA",02-02-2026,26,226911,0,0,0,11,12,1,0.92,0.2057,10,open,0,0.8667,0.9167
E1FE287A,Security Engineer,Lead,Axiom Labs,Logistics,enterprise,"New York, NY",12-05-2025,292,,1,3,8,18,4,0.2222,1.5,0.8198,17,open,1,9.7333,4.5
F7A9E15E,Backend Developer,Mid-level,Jade Innovations,Technology,startup,"Boston, MA",12-02-2026,44,116251,0,1,0,19,5,0.2632,1.58,0.432646195,10,open,0,1.4667,3.8
847A8799,Software Engineer,Junior,Echo Innovations,Education,startup,"Los Angeles, CA",22-02-2026,36,63013,0,3,33,4,9,1,0.33,0.215339206,6,open,0,1.2,0.4444
BD7CD104,Full Stack Developer,Director,Helix Global,Finance,startup,"Berlin, DE",21-02-2026,35,180717,0,1,0,12,10,0.8333,1,0.209541436,8,open,0,1.1667,1.2
28E36B20,Sales Executive,Director,Helix Works,Consulting,mid,"Atlanta, GA",16-07-2025,227,,1,7,10,20,3,0.15,1.67,0.9567,24,open,1,7.5667,6.6667
06758F88,Financial Analyst,Lead,Forge Partners,Manufacturing,enterprise,"Atlanta, GA",02-02-2026,26,177845,0,1,71,18,16,0.8889,1.5,0.2631,9,closed,0,0.8667,1.125
7DA6F406,Software Engineer,Mid-level,Axiom Studio,Technology,enterprise,Remote,14-09-2025,167,,1,11,10,28,4,0.1429,2.33,0.8421,19,open,1,5.5667,7
DBA9095F,Software Engineer,Junior,Axiom Works,Logistics,startup,"Berlin, DE",30-04-2025,304,64922,0,10,18,40,4,0.1,3.33,0.8917,35,open,1,10.1333,10
2F70BDF0,Backend Developer,Junior,Cipher Intelligence,Education,startup,"Atlanta, GA",31-01-2026,42,62742,0,1,0,11,19,1,0.92,0.299797403,1,closed,0,1.4,0.5789
7F03806A,Cloud Architect,Principal,Monolith Consulting,Finance,mid,"Chicago, IL",16-03-2025,349,174995,0,9,18,36,2,0.178289273,3,0.818,11,open,1,11.6333,18
13F56E72,Software Engineer,Junior,Meridian Analytics,Media,enterprise,"New York, NY",16-02-2026,12,79796,0,0,0,15,23,1,1.25,0.1926,9,closed,0,0.4,0.6522
53E12CE9,Full Stack Developer,Junior,Neon Dynamics,Technology,startup,"Berlin, DE",13-12-2025,77,,1,11,11,52,3,0.0577,4.33,0.7894,17,open,1,2.5667,17.3333
DF544878,Platform Engineer,Intern,Opus Consulting,Education,mid,"Berlin, DE",01-02-2026,27,43714,0,0,0,19,12,0.6316,1.58,0.2846,6,closed,0,0.9,1.5833
AC050E15,Financial Analyst,Director,Neon Studio,Media,enterprise,"Austin, TX",24-02-2026,4,232920,0,1,80,4,11,1,0.33,0.1666,2,closed,0,0.1333,0.3636
35EDA1E7,Product Manager,Principal,Helix Intelligence,Retail,enterprise,"New York, NY",06-02-2026,22,,1,1,77,3,9,1,0.25,0.0374,8,open,0,0.7333,0.3333
82A2E895,Sales Executive,Principal,Nova Dynamics,Technology,enterprise,"Los Angeles, CA",14-02-2026,14,196458,0,1,84,16,15,0.9375,1.33,0.0772,5,closed,0,0.4667,1.0667
F24DA041,Data Engineer,Senior,Cascade Technologies,Media,mid,"Boston, MA",06-07-2025,237,,1,7,13,54,1,0.0185,4.5,0.965,37,open,1,7.9,54
909FFE57,Frontend Developer,Junior,Vortex Ventures,Retail,mid,"Dallas, TX",11-02-2026,17,,1,1,78,9,15,1,0.75,0.2578,2,open,0,0.5667,0.6
0835D118,Platform Engineer,Director,Axiom Works,Logistics,startup,"Denver, CO",29-04-2025,305,,1,6,18,53,1,0.0189,4.42,0.8432,28,open,1,10.1667,53
034DFBA8,Technical Lead,Intern,Neon Ventures,Retail,enterprise,Remote,26-01-2026,33,47266,0,1,82,17,13,0.7647,1.42,0.2394,4,closed,0,1.1,1.3077
BFC076E8,Software Engineer,Mid-level,Vortex Ventures,Retail,mid,Remote,20-02-2026,8,114292,0,0,0,10,21,1,0.83,0.3133,4,open,0,0.2667,0.4762
9D645999,HR Generalist,Mid-level,Orion Systems,Healthcare,enterprise,"Toronto, CA",16-03-2025,349,,1,8,15,49,0,0,4.08,0.9298,32,open,1,11.6333,98
8BCADF2C,Security Engineer,Intern,Catalyst Studio,Logistics,startup,"Dallas, TX",05-06-2025,268,39119,0,7,15,15,3,0.2,1.25,0.8736,16,open,1,8.9333,5
AA769AEE,Operations Manager,Lead,Ionic Analytics,Manufacturing,enterprise,"San Francisco, CA",31-08-2025,181,157648,0,10,15,47,3,0.0638,3.92,0.7614,45,open,1,6.0333,15.6667
059BCC90,Financial Analyst,Junior,Meridian Analytics,Media,enterprise,"New York, NY",12-02-2026,16,56329,0,1,84,18,13,0.7222,1.5,0.2914,3,closed,0,0.5333,1.3846
07247D4E,Backend Developer,Senior,Cipher Intelligence,Education,startup,"Los Angeles, CA",27-03-2025,338,,1,11,13,20,2,0.1,1.67,0.8822,31,open,1,11.2667,10
72B0E608,Marketing Manager,Principal,Catalyst Labs,Technology,startup,"Boston, MA",22-06-2025,251,,1,5,20,39,3,0.0769,3.25,0.7176,12,open,1,8.3667,13
E0E0083A,HR Generalist,Mid-level,Apex Group,Retail,startup,"London, UK",18-11-2025,102,91826,0,9,8,42,4,0.0952,3.5,0.7624,15,open,1,3.4,10.5
918CBD81,Site Reliability Engineer,Lead,Blaze Capital,Healthcare,enterprise,"Atlanta, GA",03-02-2026,25,175406,0,0,0,18,10,0.5556,1.5,0.1746,2,closed,0,0.8333,1.8
7C94A68D,Business Analyst,Lead,Helix Works,Consulting,mid,"Phoenix, AZ",02-11-2025,118,,1,9,19,15,4,0.382429921,1.25,0.9184,39,open,1,3.9333,3.75
56CFE2C1,Data Scientist,Intern,Helix Global,Finance,startup,"Miami, FL",03-05-2025,301,56021,0,3,11,41,1,0.0244,3.42,0.7811,34,open,1,10.0333,41
F8A76C46,Frontend Developer,Intern,Horizon Works,Healthcare,startup,"Berlin, DE",08-02-2026,20,52582,0,0,0,12,6,0.5,1,0.3315,3,open,0,0.6667,2
5961FF27,Software Engineer,Lead,Horizon Works,Healthcare,startup,"Toronto, CA",15-01-2026,44,,1,0,0,6,12,1,0.5,0.1752,3,closed,0,1.4667,0.5
405C9864,Cloud Architect,Intern,Jade Capital,Media,startup,"Phoenix, AZ",26-02-2026,2,39990,0,0,0,18,23,1,1.5,0.0463,10,closed,0,0.0667,0.7826
63E7D953,Security Engineer,Senior,Flux Partners,Technology,enterprise,"Chicago, IL",16-02-2026,12,153198,0,0,0,18,23,1,1.5,0.3485,8,closed,0,0.4,0.7826
A87D7FA6,Product Manager,Junior,Ridge Systems,Retail,enterprise,"London, UK",23-02-2026,5,,1,0,0,6,13,1,0.5,0.2363,8,open,0,0.1667,0.4615
4403878A,Financial Analyst,Mid-level,Helix Works,Consulting,mid,"Austin, TX",23-04-2025,311,99716,0,9,18,26,3,0.19415221,2.17,0.8702,25,open,1,10.3667,8.6667
B40751A3,Product Manager,Mid-level,Nova Dynamics,Technology,enterprise,Remote,21-01-2026,38,81343,0,0,0,6,16,1,0.5,0.0681,7,closed,0,1.2667,0.375
4F0F721A,QA Engineer,Junior,Iris Labs,Manufacturing,enterprise,"Boston, MA",28-05-2025,276,,1,4,15,31,2,0.0645,2.58,0.79,15,closed,1,9.2,15.5
BADE3198,UX Designer,Principal,Cascade Analytics,Education,mid,"New York, NY",28-08-2025,184,178658,0,11,9,57,4,0.131980528,4.75,0.964,36,open,1,6.1333,14.25
DF49AEBC,Scrum Master,Director,Quark Consulting,Finance,mid,Remote,10-02-2026,18,227250,0,1,50,6,21,1,0.5,0.1341,3,closed,0,0.6,0.2857
4A5C055A,Software Engineer,Principal,Pinnacle Technologies,Retail,startup,"Austin, TX",15-11-2025,105,,1,4,20,51,3,0.0588,4.25,0.9228,14,open,1,3.5,17
EB237A0A,Operations Manager,Intern,Helix Digital,Logistics,enterprise,"Boston, MA",24-02-2026,4,41579,0,0,0,20,12,0.6,1.67,0.0471,5,closed,0,0.1333,1.6667
49B34412,Data Scientist,Mid-level,Helix Digital,Logistics,enterprise,"Atlanta, GA",13-02-2026,15,107360,0,1,56,15,7,0.4667,1.25,0.0596,1,closed,0,0.5,2.1429
293F3A0E,Platform Engineer,Director,Forge Partners,Manufacturing,enterprise,"Phoenix, AZ",24-02-2026,4,209774,0,0,0,7,6,0.8571,0.58,0.2123,8,closed,0,0.1333,1.1667
BB3226B9,Data Scientist,Principal,Cascade Analytics,Education,mid,"Los Angeles, CA",26-12-2025,64,174431,0,6,9,52,3,0.0577,4.33,0.7429,19,open,1,2.1333,17.3333
3F31B52A,Product Manager,Lead,Cipher Intelligence,Education,startup,"Phoenix, AZ",30-04-2025,304,,1,8,18,59,0,0.092249194,4.92,0.8226,16,open,1,10.1333,118
3F7AF185,Software Engineer,Intern,Catalyst Platforms,Media,mid,"San Francisco, CA",16-01-2026,43,,1,1,68,14,17,1,1.17,0.0409,7,closed,0,1.4333,0.8235
30406664,UX Designer,Principal,Synapse Collective,Manufacturing,startup,"Miami, FL",09-02-2026,47,205537,0,2,63,12,21,1,1,0.439272289,4,closed,0,1.5667,0.5714
7AF0D157,Sales Executive,Director,Pulse Studio,Consulting,startup,"Miami, FL",24-01-2026,35,209033,0,0,0,9,7,0.7778,0.75,0.1206,9,closed,0,1.1667,1.2857
A7F6C554,Frontend Developer,Intern,Apex Digital,Media,enterprise,"Dallas, TX",18-02-2026,10,43007,0,1,50,20,17,0.85,1.67,0.2339,3,closed,0,0.3333,1.1765
CFEAC665,Business Analyst,Director,Forge Intelligence,Finance,startup,"Atlanta, GA",17-01-2026,42,219993,0,1,44,18,17,0.9444,1.5,0.2131,5,closed,0,1.4,1.0588
E159378B,DevOps Engineer,Intern,Quantum Solutions,Finance,enterprise,"Denver, CO",03-09-2025,178,,1,11,13,27,1,0.037,2.25,0.8495,21,open,1,5.9333,27
BBB71889,Cloud Architect,Principal,Forge Global,Logistics,startup,"Los Angeles, CA",19-03-2025,346,,1,12,12,37,2,0.0541,3.08,0.8092,35,open,1,11.5333,18.5
B26399FD,Data Engineer,Intern,Echo Innovations,Education,startup,"Phoenix, AZ",27-02-2026,23,45254,0,3,44,18,15,0.8333,1.5,0.394868375,5,open,0,0.7667,1.2
BAAFEA42,Frontend Developer,Lead,Stellar Solutions,Consulting,startup,"San Francisco, CA",19-02-2026,9,171844,0,1,63,19,14,0.7368,1.58,0.2043,7,closed,0,0.3,1.3571
1FDC0666,Software Engineer,Principal,Ridge Studio,Media,enterprise,"Phoenix, AZ",15-01-2026,44,,1,1,48,7,7,1,0.58,0.1205,1,closed,0,1.4667,1
515031EC,HR Generalist,Director,Helix Labs,Media,mid,"New York, NY",18-02-2026,10,215053,0,1,69,9,15,1,0.75,0.0125,2,closed,0,0.3333,0.6
7D333646,Security Engineer,Intern,Catalyst Studio,Logistics,startup,"Miami, FL",17-03-2025,348,,1,11,21,48,4,0.0833,4,0.7498,34,open,1,11.6,12
6C6A8874,Backend Developer,Intern,Catalyst Labs,Technology,startup,"Miami, FL",16-10-2025,135,,1,8,9,20,1,0.05,1.67,0.7024,21,open,1,4.5,20
77C28CE4,QA Engineer,Lead,Monolith Consulting,Finance,mid,"Toronto, CA",07-04-2025,327,,1,9,16,58,1,0.101885314,4.83,0.9231,25,open,1,10.9,58
ED8BBECE,DevOps Engineer,Principal,Synapse Collective,Manufacturing,startup,"Atlanta, GA",04-09-2025,177,,1,10,19,59,1,0.0169,4.92,0.9251,45,open,1,5.9,59
